"folio","edad","sexo","educacion","cse","n_personas","macrozona","prob_gastar_comida_fuera","gasto_cond_comida_fuera","gasto_esp_comida_fuera"
328010601,35,"2","11",NA,2,NA,NA,89725.4335691707,NA
328080101,42,"1","5","2",6,NA,NA,89725.4335691707,NA
328080201,30,"1","5","2",6,NA,NA,89725.4335691707,NA
328080301,72,"1",NA,"2",3,NA,NA,89725.4335691707,NA
328080401,22,"2","6","2",2,NA,NA,89725.4335691707,NA
328080501,85,"2","4","2",2,NA,NA,89725.4335691707,NA
328080701,69,"1",NA,"2",6,NA,NA,89725.4335691707,NA
328080801,75,"1","3","2",5,NA,NA,89725.4335691707,NA
328180501,28,"2","11",NA,2,NA,NA,89725.4335691707,NA
328380101,37,"1","5","2",2,NA,NA,89725.4335691707,NA
328380301,33,"1",NA,"2",4,NA,NA,89725.4335691707,NA
328380701,43,"2",NA,"2",5,NA,NA,89725.4335691707,NA
328380801,50,"2",NA,"2",3,NA,NA,89725.4335691707,NA
328400201,44,"2","11","3",2,NA,NA,89725.4335691707,NA
328400301,60,"2","1","3",2,NA,NA,89725.4335691707,NA
328400401,29,"2","8","3",1,NA,NA,89725.4335691707,NA
328400601,67,"1","11","3",1,NA,NA,89725.4335691707,NA
328470101,66,"2","3","1",4,NA,NA,89725.4335691707,NA
328470301,72,"1","1","1",2,NA,NA,89725.4335691707,NA
328470401,62,"2","1","1",6,NA,NA,89725.4335691707,NA
328470501,71,"2","5","1",3,NA,NA,89725.4335691707,NA
328470601,71,"2","1","1",4,NA,NA,89725.4335691707,NA
328470701,91,"2","1","1",2,NA,NA,89725.4335691707,NA
328470801,58,"2","11","1",3,NA,NA,89725.4335691707,NA
328520101,86,"2","1","1",1,NA,NA,89725.4335691707,NA
328520201,74,"1","4","1",3,NA,NA,89725.4335691707,NA
328520301,64,"1",NA,"1",5,NA,NA,89725.4335691707,NA
328520401,80,"2",NA,"1",1,NA,NA,89725.4335691707,NA
328520501,76,"2","1","1",6,NA,NA,89725.4335691707,NA
328520601,60,"2","11","1",1,NA,NA,89725.4335691707,NA
328520701,49,"2","6","1",2,NA,NA,89725.4335691707,NA
328520801,76,"1","1","1",4,NA,NA,89725.4335691707,NA
329020601,54,"1","9","3",3,NA,NA,89725.4335691707,NA
329020701,31,"2","11","3",3,NA,NA,89725.4335691707,NA
329020801,98,"2","5","3",1,NA,NA,89725.4335691707,NA
329080101,47,"1","3",NA,5,NA,NA,89725.4335691707,NA
329080301,40,"2","11",NA,3,NA,NA,89725.4335691707,NA
329080601,59,"1","6",NA,4,NA,NA,89725.4335691707,NA
329140301,35,"2","11","2",3,NA,NA,89725.4335691707,NA
329140401,49,"2","3","2",5,NA,NA,89725.4335691707,NA
329140501,82,"1","5","2",1,NA,NA,89725.4335691707,NA
329140601,59,"1","11","2",4,NA,NA,89725.4335691707,NA
329140701,61,"2","5","2",4,NA,NA,89725.4335691707,NA
329140702,58,"1","5","2",4,NA,NA,89725.4335691707,NA
329180201,46,"2","8","2",3,NA,NA,89725.4335691707,NA
329180301,59,"2","8","2",4,NA,NA,89725.4335691707,NA
329180501,25,"1","9","2",3,NA,NA,89725.4335691707,NA
329180601,69,"1","11","2",2,NA,NA,89725.4335691707,NA
329180701,41,"2","11","2",1,NA,NA,89725.4335691707,NA
329180801,62,"1","5","2",1,NA,NA,89725.4335691707,NA
329280101,57,"2","5",NA,1,NA,NA,89725.4335691707,NA
329280201,52,"2","6",NA,1,NA,NA,89725.4335691707,NA
329280301,51,"2","3",NA,6,NA,NA,89725.4335691707,NA
329280401,75,"2",NA,NA,2,NA,NA,89725.4335691707,NA
329280501,39,"2","8",NA,4,NA,NA,89725.4335691707,NA
329280601,41,"1","9",NA,2,NA,NA,89725.4335691707,NA
329280701,69,"1","5",NA,1,NA,NA,89725.4335691707,NA
329480201,34,"1","5","2",3,NA,NA,89725.4335691707,NA
329480401,41,"1","7","2",3,NA,NA,89725.4335691707,NA
329480701,54,"1","6","2",1,NA,NA,89725.4335691707,NA
329480801,36,"1","3","2",3,NA,NA,89725.4335691707,NA
329640101,72,"2","9",NA,2,NA,NA,89725.4335691707,NA
329640201,65,"1","11",NA,2,NA,NA,89725.4335691707,NA
329640301,83,"1","11",NA,2,NA,NA,89725.4335691707,NA
329640601,41,"1","12",NA,7,NA,NA,89725.4335691707,NA
329640701,53,"1","7",NA,8,NA,NA,89725.4335691707,NA
329660701,37,"2","8",NA,4,NA,NA,89725.4335691707,NA
329850101,70,"2",NA,NA,4,NA,NA,89725.4335691707,NA
329850301,65,"1",NA,NA,3,NA,NA,89725.4335691707,NA
329850401,63,"1","4",NA,3,NA,NA,89725.4335691707,NA
329850501,48,"1","5",NA,5,NA,NA,89725.4335691707,NA
329850601,42,"2","8",NA,3,NA,NA,89725.4335691707,NA
329850701,64,"2","4",NA,4,NA,NA,89725.4335691707,NA
329850801,56,"1","6",NA,4,NA,NA,89725.4335691707,NA
329910101,19,"2","9","3",2,NA,NA,89725.4335691707,NA
329910201,62,"1","11","3",1,NA,NA,89725.4335691707,NA
329930101,43,"2","11","2",7,NA,NA,89725.4335691707,NA
329930201,77,"2","10","2",3,NA,NA,89725.4335691707,NA
329930301,66,"2","11","2",2,NA,NA,89725.4335691707,NA
329930501,49,"1","11","2",1,NA,NA,89725.4335691707,NA
329930801,50,"2","9","2",8,NA,NA,89725.4335691707,NA
330420101,50,"2","5","2",1,NA,NA,89725.4335691707,NA
330420301,45,"1","6","2",5,NA,NA,89725.4335691707,NA
330420401,59,"2","6","2",2,NA,NA,89725.4335691707,NA
330420501,52,"1","6","2",4,NA,NA,89725.4335691707,NA
330420601,51,"2","6","2",5,NA,NA,89725.4335691707,NA
330470701,63,"1","5",NA,1,NA,NA,89725.4335691707,NA
330470901,75,"2","5",NA,2,NA,NA,89725.4335691707,NA
330500201,30,"1","8",NA,3,NA,NA,89725.4335691707,NA
330500301,54,"2","1",NA,6,NA,NA,89725.4335691707,NA
330500401,36,"2","11",NA,5,NA,NA,89725.4335691707,NA
330500601,72,"1","3",NA,2,NA,NA,89725.4335691707,NA
330500701,33,"2","7",NA,5,NA,NA,89725.4335691707,NA
330530201,26,"2","11",NA,2,NA,NA,89725.4335691707,NA
330530301,46,"1","7",NA,6,NA,NA,89725.4335691707,NA
330530801,37,"2","8",NA,2,NA,NA,89725.4335691707,NA
330560101,34,"1","6",NA,1,NA,NA,89725.4335691707,NA
330560301,59,"2","1",NA,2,NA,NA,89725.4335691707,NA
330560401,82,"1","1",NA,2,NA,NA,89725.4335691707,NA
330560501,55,"2",NA,NA,3,NA,NA,89725.4335691707,NA
330560601,40,"2",NA,NA,3,NA,NA,89725.4335691707,NA
330560701,49,"1","8",NA,4,NA,NA,89725.4335691707,NA
330560801,72,"2","3",NA,2,NA,NA,89725.4335691707,NA
330600201,51,"1",NA,"1",6,NA,NA,89725.4335691707,NA
330600301,78,"2","3","1",2,NA,NA,89725.4335691707,NA
330600401,33,"2","5","1",6,NA,NA,89725.4335691707,NA
330600601,75,"1","1","1",3,NA,NA,89725.4335691707,NA
330600701,25,"1","5","1",4,NA,NA,89725.4335691707,NA
330600801,57,"1",NA,"1",1,NA,NA,89725.4335691707,NA
330720101,45,"1","5","2",4,NA,NA,89725.4335691707,NA
330720301,33,"2","11","2",2,NA,NA,89725.4335691707,NA
330720401,42,"2","11","2",3,NA,NA,89725.4335691707,NA
330720501,63,"2","3","2",4,NA,NA,89725.4335691707,NA
330720601,57,"2","1","2",2,NA,NA,89725.4335691707,NA
330720801,79,"2","3","2",2,NA,NA,89725.4335691707,NA
330770101,50,"2",NA,NA,1,NA,NA,89725.4335691707,NA
330770301,59,"1","3",NA,4,NA,NA,89725.4335691707,NA
330770501,74,"2",NA,NA,2,NA,NA,89725.4335691707,NA
330770601,53,"1","1",NA,2,NA,NA,89725.4335691707,NA
330770801,25,"2","5",NA,3,NA,NA,89725.4335691707,NA
330850801,39,"1","11",NA,2,NA,NA,89725.4335691707,NA
331010201,45,"2","8",NA,4,NA,NA,89725.4335691707,NA
331010301,84,"2","3",NA,2,NA,NA,89725.4335691707,NA
331010601,48,"1",NA,NA,3,NA,NA,89725.4335691707,NA
331010701,82,"1","6",NA,2,NA,NA,89725.4335691707,NA
331010801,64,"1","7",NA,2,NA,NA,89725.4335691707,NA
331170101,43,"1","4","2",1,NA,NA,89725.4335691707,NA
331170201,76,"2","5","2",1,NA,NA,89725.4335691707,NA
331170301,44,"1","7","2",4,NA,NA,89725.4335691707,NA
331170401,63,"1","3","2",6,NA,NA,89725.4335691707,NA
331170501,34,"2","5","2",2,NA,NA,89725.4335691707,NA
331170801,40,"1","5","2",4,NA,NA,89725.4335691707,NA
331180101,64,"2","3","1",4,NA,NA,89725.4335691707,NA
331180201,80,"2","1","1",2,NA,NA,89725.4335691707,NA
331180202,59,"1","3","1",2,NA,NA,89725.4335691707,NA
331180301,57,"1","5","1",4,NA,NA,89725.4335691707,NA
331180401,79,"2","1","1",2,NA,NA,89725.4335691707,NA
331180402,40,"2","6","1",3,NA,NA,89725.4335691707,NA
331180501,67,"1",NA,"1",5,NA,NA,89725.4335691707,NA
331180601,46,"2","3","1",3,NA,NA,89725.4335691707,NA
331180701,79,"2","1","1",4,NA,NA,89725.4335691707,NA
331180801,48,"2",NA,"1",5,NA,NA,89725.4335691707,NA
331240101,59,"1","11",NA,5,NA,NA,89725.4335691707,NA
331240301,62,"2","8",NA,3,NA,NA,89725.4335691707,NA
331240302,35,"2","8",NA,3,NA,NA,89725.4335691707,NA
331240401,50,"1","11",NA,4,NA,NA,89725.4335691707,NA
331240601,42,"2","8",NA,3,NA,NA,89725.4335691707,NA
331350301,58,"2","9","3",3,NA,NA,89725.4335691707,NA
331350401,80,"1","12","3",3,NA,NA,89725.4335691707,NA
331350601,98,"2","5","3",1,NA,NA,89725.4335691707,NA
331420101,61,"2","6","3",2,NA,NA,89725.4335691707,NA
331420201,49,"2","12","3",2,NA,NA,89725.4335691707,NA
331420301,33,"1","9","3",2,NA,NA,89725.4335691707,NA
331420401,37,"1","9","3",4,NA,NA,89725.4335691707,NA
331420501,35,"1","11","3",4,NA,NA,89725.4335691707,NA
331420601,37,"2","11","3",2,NA,NA,89725.4335691707,NA
331420701,29,"2","9","3",2,NA,NA,89725.4335691707,NA
331420801,41,"2","8","3",3,NA,NA,89725.4335691707,NA
331450201,69,"2","3",NA,7,NA,NA,89725.4335691707,NA
331450301,44,"2","6",NA,5,NA,NA,89725.4335691707,NA
331450501,69,"1",NA,NA,1,NA,NA,89725.4335691707,NA
331450701,53,"2","3",NA,7,NA,NA,89725.4335691707,NA
331450801,64,"1","5",NA,4,NA,NA,89725.4335691707,NA
331470101,22,"2","6",NA,2,NA,NA,89725.4335691707,NA
331470201,49,"1",NA,NA,1,NA,NA,89725.4335691707,NA
331470401,53,"2","1",NA,7,NA,NA,89725.4335691707,NA
331470501,56,"1",NA,NA,7,NA,NA,89725.4335691707,NA
331470701,36,"1",NA,NA,7,NA,NA,89725.4335691707,NA
331470801,58,"2",NA,NA,3,NA,NA,89725.4335691707,NA
331500101,43,"1","8",NA,3,NA,NA,89725.4335691707,NA
331500501,51,"1","6",NA,4,NA,NA,89725.4335691707,NA
331500801,34,"1","8",NA,3,NA,NA,89725.4335691707,NA
331790101,52,"2","1",NA,3,NA,NA,89725.4335691707,NA
331790201,58,"1",NA,NA,3,NA,NA,89725.4335691707,NA
331790301,78,"1","-88",NA,7,NA,NA,89725.4335691707,NA
331790401,64,"1","1",NA,4,NA,NA,89725.4335691707,NA
331790501,34,"2","4",NA,4,NA,NA,89725.4335691707,NA
331790701,46,"1","6",NA,3,NA,NA,89725.4335691707,NA
331790801,63,"1","1",NA,4,NA,NA,89725.4335691707,NA
331850501,62,"2","11",NA,2,NA,NA,89725.4335691707,NA
331850701,27,"2","6",NA,2,NA,NA,89725.4335691707,NA
331880201,35,"1","11","3",1,NA,NA,89725.4335691707,NA
331880701,40,"1","11","3",2,NA,NA,89725.4335691707,NA
331920101,23,"2","1","1",3,NA,NA,89725.4335691707,NA
331920201,53,"1","3","1",4,NA,NA,89725.4335691707,NA
331920301,69,"2","3","1",1,NA,NA,89725.4335691707,NA
331920401,70,"1","1","1",2,NA,NA,89725.4335691707,NA
331920501,67,"2","1","1",3,NA,NA,89725.4335691707,NA
331990101,74,"1","1",NA,2,NA,NA,89725.4335691707,NA
331990201,73,"1",NA,NA,3,NA,NA,89725.4335691707,NA
331990301,61,"1","1",NA,5,NA,NA,89725.4335691707,NA
331990401,57,"2",NA,NA,5,NA,NA,89725.4335691707,NA
331990501,74,"2","1",NA,1,NA,NA,89725.4335691707,NA
331990601,60,"1",NA,NA,3,NA,NA,89725.4335691707,NA
331990701,66,"1",NA,NA,2,NA,NA,89725.4335691707,NA
331990801,34,"2","4",NA,5,NA,NA,89725.4335691707,NA
331990901,78,"1",NA,NA,8,NA,NA,89725.4335691707,NA
331991001,59,"1","1",NA,2,NA,NA,89725.4335691707,NA
332370201,30,"2","8",NA,1,NA,NA,89725.4335691707,NA
332440101,52,"1","6","2",2,NA,NA,89725.4335691707,NA
332440401,51,"2","5","2",1,NA,NA,89725.4335691707,NA
332440501,43,"1","5","2",3,NA,NA,89725.4335691707,NA
332440601,85,"2","1","2",1,NA,NA,89725.4335691707,NA
332440701,85,"2","3","2",3,NA,NA,89725.4335691707,NA
332440801,30,"1","5","2",1,NA,NA,89725.4335691707,NA
332580201,59,"1","6","2",1,NA,NA,89725.4335691707,NA
332580301,58,"1",NA,"2",5,NA,NA,89725.4335691707,NA
332580401,68,"2","1","2",9,NA,NA,89725.4335691707,NA
332580601,42,"1","3","2",4,NA,NA,89725.4335691707,NA
332580701,51,"2","5","2",2,NA,NA,89725.4335691707,NA
332580801,52,"2",NA,"2",2,NA,NA,89725.4335691707,NA
332610101,46,"1","8","2",3,NA,NA,89725.4335691707,NA
332610301,56,"1","-88","2",2,NA,NA,89725.4335691707,NA
332610302,28,"2","9","2",1,NA,NA,89725.4335691707,NA
332610401,64,"2","5","2",1,NA,NA,89725.4335691707,NA
332610701,61,"2","3","2",1,NA,NA,89725.4335691707,NA
332830101,50,"1","5","1",6,NA,NA,89725.4335691707,NA
332830201,62,"1","1","1",3,NA,NA,89725.4335691707,NA
332830301,84,"2","1","1",5,NA,NA,89725.4335691707,NA
332830601,49,"2","5","1",4,NA,NA,89725.4335691707,NA
332830801,40,"2","5","1",4,NA,NA,89725.4335691707,NA
333040201,37,"1","12","3",2,NA,NA,89725.4335691707,NA
333040401,28,"2","12","3",2,NA,NA,89725.4335691707,NA
333040501,43,"2","11","3",1,NA,NA,89725.4335691707,NA
333040601,47,"2","11","3",3,NA,NA,89725.4335691707,NA
333160101,71,"2","3","3",1,NA,NA,89725.4335691707,NA
333160201,47,"2","11","3",2,NA,NA,89725.4335691707,NA
333160301,66,"2","4","3",1,NA,NA,89725.4335691707,NA
333160401,31,"2","11","3",2,NA,NA,89725.4335691707,NA
333160501,39,"1","11","3",1,NA,NA,89725.4335691707,NA
333160601,61,"2","5","3",2,NA,NA,89725.4335691707,NA
333160701,32,"1","5","3",7,NA,NA,89725.4335691707,NA
333160801,55,"2","5","3",3,NA,NA,89725.4335691707,NA
333330101,71,"2","1","2",3,NA,NA,89725.4335691707,NA
333330301,57,"2","3","2",4,NA,NA,89725.4335691707,NA
333330302,53,"1",NA,"2",4,NA,NA,89725.4335691707,NA
333330501,62,"2","5","2",3,NA,NA,89725.4335691707,NA
333330601,95,"1","1","2",2,NA,NA,89725.4335691707,NA
333330701,48,"2",NA,"2",3,NA,NA,89725.4335691707,NA
333330801,71,"2","3","2",3,NA,NA,89725.4335691707,NA
333520101,68,"2","3",NA,1,NA,NA,89725.4335691707,NA
333520501,66,"2","4",NA,1,NA,NA,89725.4335691707,NA
333650201,84,"1","5","3",2,NA,NA,89725.4335691707,NA
333650801,38,"2","12","3",2,NA,NA,89725.4335691707,NA
333670201,30,"1","11",NA,1,NA,NA,89725.4335691707,NA
333670801,59,"1","12",NA,1,NA,NA,89725.4335691707,NA
333830101,58,"2","8","2",3,NA,NA,89725.4335691707,NA
333830201,63,"1","8","2",4,NA,NA,89725.4335691707,NA
333830401,33,"1","11","2",4,NA,NA,89725.4335691707,NA
333830501,66,"1","6","2",1,NA,NA,89725.4335691707,NA
333880101,40,"2","5",NA,6,NA,NA,89725.4335691707,NA
333880201,53,"2","5",NA,4,NA,NA,89725.4335691707,NA
333880301,43,"2","11",NA,4,NA,NA,89725.4335691707,NA
333880401,35,"1","1",NA,1,NA,NA,89725.4335691707,NA
333880501,58,"1","9",NA,2,NA,NA,89725.4335691707,NA
333880601,54,"2","5",NA,1,NA,NA,89725.4335691707,NA
333880701,83,"2",NA,NA,1,NA,NA,89725.4335691707,NA
333880801,60,"1","5",NA,3,NA,NA,89725.4335691707,NA
333950101,42,"2","8","3",3,NA,NA,89725.4335691707,NA
333950201,34,"1","8","3",1,NA,NA,89725.4335691707,NA
333950301,47,"2","3","3",7,NA,NA,89725.4335691707,NA
333950401,30,"2","8","3",3,NA,NA,89725.4335691707,NA
333950501,36,"1","11","3",3,NA,NA,89725.4335691707,NA
333990401,34,"1","12",NA,2,NA,NA,89725.4335691707,NA
333990501,32,"1","11",NA,2,NA,NA,89725.4335691707,NA
334230201,43,"2","7",NA,8,NA,NA,89725.4335691707,NA
334230401,53,"2","6",NA,3,NA,NA,89725.4335691707,NA
334230501,50,"2","5",NA,3,NA,NA,89725.4335691707,NA
334230601,59,"1","1",NA,2,NA,NA,89725.4335691707,NA
334230701,32,"1","5",NA,6,NA,NA,89725.4335691707,NA
334230801,74,"2","8",NA,2,NA,NA,89725.4335691707,NA
334270301,36,"1","11",NA,1,NA,NA,89725.4335691707,NA
334270701,55,"2","11",NA,2,NA,NA,89725.4335691707,NA
334440201,80,"1","3",NA,3,NA,NA,89725.4335691707,NA
334440401,50,"1","5",NA,4,NA,NA,89725.4335691707,NA
334440501,67,"1","5",NA,4,NA,NA,89725.4335691707,NA
334440801,62,"1","5",NA,3,NA,NA,89725.4335691707,NA
334550101,63,"1","5",NA,3,NA,NA,89725.4335691707,NA
334550201,45,"2","11",NA,6,NA,NA,89725.4335691707,NA
334550401,60,"1","1",NA,3,NA,NA,89725.4335691707,NA
334550501,74,"2","1",NA,2,NA,NA,89725.4335691707,NA
334550601,56,"2","4",NA,2,NA,NA,89725.4335691707,NA
334550701,37,"2","5",NA,3,NA,NA,89725.4335691707,NA
334900101,42,"2","9","3",1,NA,NA,89725.4335691707,NA
334900201,88,"1","11","3",4,NA,NA,89725.4335691707,NA
334900401,71,"2","11","3",2,NA,NA,89725.4335691707,NA
334900501,64,"2","11","3",2,NA,NA,89725.4335691707,NA
334900601,69,"2","11","3",2,NA,NA,89725.4335691707,NA
334900701,82,"1","9","3",4,NA,NA,89725.4335691707,NA
335180101,60,"2",NA,"2",1,NA,NA,89725.4335691707,NA
335180201,69,"2",NA,"2",1,NA,NA,89725.4335691707,NA
335180301,58,"2","3","2",4,NA,NA,89725.4335691707,NA
335180501,26,"1","8","2",2,NA,NA,89725.4335691707,NA
335180601,58,"2","5","2",2,NA,NA,89725.4335691707,NA
335180701,50,"2","5","2",2,NA,NA,89725.4335691707,NA
335180801,52,"2","1","2",3,NA,NA,89725.4335691707,NA
335220101,64,"2","1","3",3,NA,NA,89725.4335691707,NA
335220401,31,"1","11","3",2,NA,NA,89725.4335691707,NA
335220801,82,"2","3","3",1,NA,NA,89725.4335691707,NA
335240101,31,"1","3","2",2,NA,NA,89725.4335691707,NA
335240201,37,"2","6","2",3,NA,NA,89725.4335691707,NA
335240301,63,"2","3","2",8,NA,NA,89725.4335691707,NA
335240401,47,"2","5","2",2,NA,NA,89725.4335691707,NA
335240501,38,"1","11","2",2,NA,NA,89725.4335691707,NA
335240701,65,"2","3","2",2,NA,NA,89725.4335691707,NA
335540101,36,"2","8","2",3,NA,NA,89725.4335691707,NA
335540201,37,"1","3","2",4,NA,NA,89725.4335691707,NA
335540301,53,"2","1","2",1,NA,NA,89725.4335691707,NA
335540401,36,"1","7","2",5,NA,NA,89725.4335691707,NA
335540501,36,"2",NA,"2",8,NA,NA,89725.4335691707,NA
335540601,65,"2",NA,"2",2,NA,NA,89725.4335691707,NA
335540701,28,"2","5","2",5,NA,NA,89725.4335691707,NA
335540801,62,"1","1","2",6,NA,NA,89725.4335691707,NA
335820101,80,"2","5",NA,1,NA,NA,89725.4335691707,NA
335820301,37,"1","6",NA,1,NA,NA,89725.4335691707,NA
335820701,55,"1","11",NA,4,NA,NA,89725.4335691707,NA
335820801,55,"1","12",NA,5,NA,NA,89725.4335691707,NA
336290301,70,"1","8",NA,3,NA,NA,89725.4335691707,NA
336290401,34,"2","7",NA,3,NA,NA,89725.4335691707,NA
336290701,54,"2","9",NA,2,NA,NA,89725.4335691707,NA
336460101,63,"1","11","3",2,NA,NA,89725.4335691707,NA
336460301,43,"2","11","3",2,NA,NA,89725.4335691707,NA
336460501,70,"1","11","3",2,NA,NA,89725.4335691707,NA
336460601,61,"1","9","3",1,NA,NA,89725.4335691707,NA
336460701,75,"2","12","3",1,NA,NA,89725.4335691707,NA
336460801,26,"1","11","3",2,NA,NA,89725.4335691707,NA
336640201,77,"1","7",NA,4,NA,NA,89725.4335691707,NA
336640401,59,"1","11",NA,4,NA,NA,89725.4335691707,NA
336640501,49,"2","11",NA,6,NA,NA,89725.4335691707,NA
336640701,68,"2","9",NA,2,NA,NA,89725.4335691707,NA
336760501,49,"2","12","3",2,NA,NA,89725.4335691707,NA
336760601,53,"2","6","3",1,NA,NA,89725.4335691707,NA
336780101,35,"2",NA,"1",6,NA,NA,89725.4335691707,NA
336780201,33,"2","3","1",4,NA,NA,89725.4335691707,NA
336780301,32,"2","5","1",4,NA,NA,89725.4335691707,NA
336780401,39,"2","6","1",3,NA,NA,89725.4335691707,NA
336780501,50,"2","5","1",2,NA,NA,89725.4335691707,NA
336780601,38,"1","5","1",5,NA,NA,89725.4335691707,NA
336780701,60,"1","5","1",5,NA,NA,89725.4335691707,NA
336780801,71,"1","3","1",6,NA,NA,89725.4335691707,NA
337110101,52,"1","5",NA,3,NA,NA,89725.4335691707,NA
337110201,66,"1","5",NA,2,NA,NA,89725.4335691707,NA
337110401,51,"2","6",NA,3,NA,NA,89725.4335691707,NA
337110501,72,"1","5",NA,1,NA,NA,89725.4335691707,NA
337110601,50,"1","4",NA,4,NA,NA,89725.4335691707,NA
337230201,34,"2","8",NA,6,NA,NA,89725.4335691707,NA
337230401,77,"2","11",NA,2,NA,NA,89725.4335691707,NA
337560301,61,"2","3",NA,2,NA,NA,89725.4335691707,NA
337610101,43,"2","5","1",2,NA,NA,89725.4335691707,NA
337610201,70,"1","11","1",2,NA,NA,89725.4335691707,NA
337610301,23,"2","9","1",2,NA,NA,89725.4335691707,NA
337610401,30,"1","9","1",1,NA,NA,89725.4335691707,NA
337610601,30,"1","11","1",5,NA,NA,89725.4335691707,NA
337610801,35,"1","11","1",2,NA,NA,89725.4335691707,NA
337620101,35,"2","8",NA,4,NA,NA,89725.4335691707,NA
337620201,69,"1","1",NA,3,NA,NA,89725.4335691707,NA
337620301,69,"2","3",NA,2,NA,NA,89725.4335691707,NA
337620401,49,"1","5",NA,4,NA,NA,89725.4335691707,NA
337620501,66,"1","7",NA,2,NA,NA,89725.4335691707,NA
337620701,59,"1","1",NA,4,NA,NA,89725.4335691707,NA
337621001,56,"2","3",NA,3,NA,NA,89725.4335691707,NA
337950301,73,"1","1","1",2,NA,NA,89725.4335691707,NA
337950401,81,"1","1","1",3,NA,NA,89725.4335691707,NA
337950501,57,"2","3","1",3,NA,NA,89725.4335691707,NA
337950502,72,"1","1","1",2,NA,NA,89725.4335691707,NA
337950601,39,"1","3","1",5,NA,NA,89725.4335691707,NA
337950801,48,"1","5","1",3,NA,NA,89725.4335691707,NA
337980101,52,"1","6","2",2,NA,NA,89725.4335691707,NA
337980301,44,"1","3","2",1,NA,NA,89725.4335691707,NA
337980401,71,"2",NA,"2",1,NA,NA,89725.4335691707,NA
337980501,42,"2","7","2",4,NA,NA,89725.4335691707,NA
337980601,69,"2","11","2",1,NA,NA,89725.4335691707,NA
337980701,66,"1","5","2",2,NA,NA,89725.4335691707,NA
337980801,56,"2","1","2",3,NA,NA,89725.4335691707,NA
338080201,62,"2","4","2",4,NA,NA,89725.4335691707,NA
338080301,37,"2","11","2",3,NA,NA,89725.4335691707,NA
338080401,81,"1","5","2",3,NA,NA,89725.4335691707,NA
338080501,60,"1","6","2",5,NA,NA,89725.4335691707,NA
338080601,68,"2","3","2",1,NA,NA,89725.4335691707,NA
338080701,57,"2","3","2",3,NA,NA,89725.4335691707,NA
338080801,71,"2","1","2",5,NA,NA,89725.4335691707,NA
338160101,26,"2","9","3",5,NA,NA,89725.4335691707,NA
338160201,34,"2","11","3",5,NA,NA,89725.4335691707,NA
338160301,28,"2","8","3",2,NA,NA,89725.4335691707,NA
338160501,67,"1","9","3",1,NA,NA,89725.4335691707,NA
338160701,44,"2","8","3",3,NA,NA,89725.4335691707,NA
338160801,36,"2","11","3",4,NA,NA,89725.4335691707,NA
338200801,19,"1","9","3",4,NA,NA,89725.4335691707,NA
338360201,77,"1",NA,"1",6,NA,NA,89725.4335691707,NA
338360301,76,"1","1","1",3,NA,NA,89725.4335691707,NA
338360501,58,"1","3","1",2,NA,NA,89725.4335691707,NA
338360601,23,"1","6","1",5,NA,NA,89725.4335691707,NA
338360701,75,"2","1","1",2,NA,NA,89725.4335691707,NA
338360801,77,"2","1","1",1,NA,NA,89725.4335691707,NA
338510101,56,"1","5",NA,3,NA,NA,89725.4335691707,NA
338510201,51,"2",NA,NA,2,NA,NA,89725.4335691707,NA
338510301,49,"2","9",NA,2,NA,NA,89725.4335691707,NA
338510501,83,"1","3",NA,2,NA,NA,89725.4335691707,NA
338510601,42,"2","1",NA,3,NA,NA,89725.4335691707,NA
338510701,75,"1","3",NA,2,NA,NA,89725.4335691707,NA
338510801,46,"2","5",NA,3,NA,NA,89725.4335691707,NA
338720101,26,"2","5",NA,3,NA,NA,89725.4335691707,NA
338720501,29,"1","11",NA,2,NA,NA,89725.4335691707,NA
338750101,41,"1","9","2",1,NA,NA,89725.4335691707,NA
338750401,42,"2","11","2",4,NA,NA,89725.4335691707,NA
338930401,25,"1","8",NA,2,NA,NA,89725.4335691707,NA
338980201,59,"1","4","2",5,NA,NA,89725.4335691707,NA
339270101,42,"2","8","3",5,NA,NA,89725.4335691707,NA
339270501,52,"1","11","3",1,NA,NA,89725.4335691707,NA
339270601,57,"2","8","3",1,NA,NA,89725.4335691707,NA
339270801,48,"2","7","3",4,NA,NA,89725.4335691707,NA
339340201,83,"2","1",NA,2,NA,NA,89725.4335691707,NA
339340301,66,"2","5",NA,2,NA,NA,89725.4335691707,NA
339340501,78,"1",NA,NA,1,NA,NA,89725.4335691707,NA
339340601,80,"1","3",NA,3,NA,NA,89725.4335691707,NA
339340701,82,"1","1",NA,2,NA,NA,89725.4335691707,NA
339340801,42,"2","5",NA,2,NA,NA,89725.4335691707,NA
339370101,61,"2","9","3",1,NA,NA,89725.4335691707,NA
339370201,41,"1","11","3",1,NA,NA,89725.4335691707,NA
339580101,22,"1","3","2",4,NA,NA,89725.4335691707,NA
339580301,44,"2","11","2",2,NA,NA,89725.4335691707,NA
339580401,33,"2","10","2",4,NA,NA,89725.4335691707,NA
339580501,73,"1","1","2",4,NA,NA,89725.4335691707,NA
339580601,70,"1","3","2",3,NA,NA,89725.4335691707,NA
339580801,62,"2","-88","2",3,NA,NA,89725.4335691707,NA
339590101,38,"2","11","3",6,NA,NA,89725.4335691707,NA
339590301,42,"2","11","3",3,NA,NA,89725.4335691707,NA
